id,tackles_r_mean,tackles_r_skew,tackles_r_kurtosis,tackles_r_var,tackles_r_median,tackles_r_count,offsides_r_mean,offsides_r_skew,offsides_r_kurtosis,offsides_r_var,offsides_r_median,offsides_r_count,total_shots_l,yellow_cards_r_mean,yellow_cards_r_skew,yellow_cards_r_kurtosis,yellow_cards_r_var,yellow_cards_r_median,yellow_cards_r_count,fouls_l_mean,fouls_l_skew,fouls_l_kurtosis,fouls_l_var,fouls_l_median,fouls_l_count,shots_on_target_l,corners_l_mean,corners_l_skew,corners_l_kurtosis,corners_l_var,corners_l_median,corners_l_count,total_shots_r,goals_r_mean,goals_r_skew,goals_r_kurtosis,goals_r_var,goals_r_median,goals_r_count,shots_on_target_r,passes_r,possession_r,pass_chains_r_count,tackles_l_mean,tackles_l_skew,tackles_l_kurtosis,tackles_l_var,tackles_l_median,tackles_l_count,possession_l,goals_l_mean,goals_l_skew,goals_l_kurtosis,goals_l_var,goals_l_median,goals_l_count,corners_r_mean,corners_r_skew,corners_r_kurtosis,corners_r_var,corners_r_median,corners_r_count,ball_on_side_r,red_cards_r_mean,red_cards_r_skew,red_cards_r_kurtosis,red_cards_r_var,red_cards_r_median,red_cards_r_count,red_cards_l_mean,red_cards_l_skew,red_cards_l_kurtosis,red_cards_l_var,red_cards_l_median,red_cards_l_count,passes_l,yellow_cards_l_mean,yellow_cards_l_skew,yellow_cards_l_kurtosis,yellow_cards_l_var,yellow_cards_l_median,yellow_cards_l_count,free_kicks_r_mean,free_kicks_r_skew,free_kicks_r_kurtosis,free_kicks_r_var,free_kicks_r_median,free_kicks_r_count,free_kicks_l_mean,free_kicks_l_skew,free_kicks_l_kurtosis,free_kicks_l_var,free_kicks_l_median,free_kicks_l_count,fouls_r_mean,fouls_r_skew,fouls_r_kurtosis,fouls_r_var,fouls_r_median,fouls_r_count,offsides_l_mean,offsides_l_skew,offsides_l_kurtosis,offsides_l_var,offsides_l_median,offsides_l_count,ball_on_side_l,pass_chains_l_count
100450,3854.8,-0.594927436549667,-0.7957215514882541,2835744.426666667,4398.5,30,0.0,0.0,-3.0,0.0,0.0,0,19,0.0,0.0,-3.0,0.0,0.0,0,2199.0,0.1084692212810415,-1.2314776083766295,1766256.3333333333,1835.0,6,44,2939.0,0.0,-3.0,0.0,2939.0,1,0,4087.0,0.0,-3.0,0.0,4087.0,1,5,245,32,0,3438.8333333333335,-0.23707825645936445,-1.4385042333609874,3661294.555555556,3903.5,24,68,2770.0,0.0,-2.0,2223081.0,2770.0,2,0.0,0.0,-3.0,0.0,0.0,0,54,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,707,3843.0,0.0,-3.0,0.0,3843.0,1,2381.4285714285716,-0.19087547149898887,-1.2706901703839915,1713615.1020408163,2021.0,7,4874.0,0.0,-3.0,0.0,4874.0,1,4874.0,0.0,-3.0,0.0,4874.0,1,0.0,0.0,-3.0,0.0,0.0,0,46,0
100451,2433.3928571428573,0.5767754384400282,-0.9989929522471956,2818746.024234694,2149.5,28,0.0,0.0,-3.0,0.0,0.0,0,9,0.0,0.0,-3.0,0.0,0.0,0,4161.375,0.4887293908896556,-1.5985066900245881,1372040.484375,3534.5,8,35,2374.0,-0.26870722346539105,-1.5,1876322.0,2625.0,3,0,3497.5,0.0,-2.0,40200.25,3497.5,2,0,295,35,0,3600.6190476190477,-0.2228421159474173,-0.09953689404951671,1934804.9024943311,3215.0,21,65,2932.25,0.11679750403634626,-1.262122698084944,2618032.1875,2858.5,4,0.0,0.0,-3.0,0.0,0.0,0,61,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,569,0.0,0.0,-3.0,0.0,0.0,0,3994.5833333333335,0.16190245458988356,-1.2209662058954112,1813366.2430555557,3534.5,12,2111.0,1.0498706329700478,-0.7370185691381099,4549338.5,1188.5,4,2111.0,1.0498706329700478,-0.7370185691381099,4549338.5,1188.5,4,2726.0,0.0,-3.0,0.0,2726.0,1,39,0
100452,2961.5172413793102,0.09834069426310264,-1.1902550416944864,2881493.3531510103,2963.0,29,4835.0,0.0,-3.0,0.0,4835.0,1,9,0.0,0.0,-3.0,0.0,0.0,0,2622.090909090909,-0.10970793620557764,-0.7633583370469847,1505039.173553719,2694.0,11,8,0.0,0.0,-3.0,0.0,0.0,0,0,2842.0,0.444037261966431,-1.4999999999999998,979138.6666666666,2528.0,3,9,244,36,0,2742.655172413793,-0.0163173137400164,-0.14579275075971454,968962.3638525564,2665.0,29,64,2349.0,0.0,-2.0,2493241.0,2349.0,2,1686.0,0.0,-3.0,0.0,1686.0,1,39,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,679,0.0,0.0,-3.0,0.0,0.0,0,2506.0833333333335,0.06499679699264982,-0.9044288072981082,1527654.5763888888,2479.0,12,3711.4285714285716,-0.6409005755723778,-1.2308714244290189,4188241.1020408166,4542.0,7,2404.25,0.0637340333673035,-1.9132325565381283,3186410.1875,2239.5,4,0.0,0.0,-3.0,0.0,0.0,0,61,0
100453,2950.6071428571427,-0.105267512335596,-0.7636690578010104,2073174.1670918367,2931.0,28,0.0,0.0,-3.0,0.0,0.0,0,13,3397.0,0.0,-3.0,0.0,3397.0,1,3520.1666666666665,-0.8306757610790582,-0.3309174076426431,2697057.8055555555,3681.5,6,24,1687.0,0.0,-2.0,842724.0,1687.0,2,0,529.0,0.0,-3.0,0.0,529.0,1,0,246,34,0,3989.3333333333335,-0.6756506080761463,-0.5517321962331168,2509907.9365079366,4497.0,21,66,1624.0,0.0,-3.0,0.0,1624.0,1,0.0,0.0,-3.0,0.0,0.0,0,51,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,687,0.0,0.0,-3.0,0.0,0.0,0,3097.0,-0.33451215877841145,-1.0018778577399075,2605749.777777778,3266.0,9,3397.2,-1.1612157043361522,-0.2069162202214221,1411724.16,3760.0,5,3911.4,0.14391352323327616,-1.4365738762216151,144941.04,3760.0,5,872.0,0.0,-3.0,0.0,872.0,1,49,0
100454,3351.342857142857,-0.5321757321722159,-1.1567539715316189,3121123.1395918364,3808.0,35,0.0,0.0,-3.0,0.0,0.0,0,9,0.0,0.0,-3.0,0.0,0.0,0,1607.0,-0.7198687273875118,-0.6329748178030545,431148.6666666667,1724.0,6,6,4426.0,0.0,-3.0,0.0,4426.0,1,0,2442.0,0.0,-2.0,36864.0,2442.0,2,1,292,41,0,2524.086956521739,0.533581550186288,-0.47304178785346274,2659007.1228733463,2357.0,23,59,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,35,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,574,1341.0,0.0,-3.0,0.0,1341.0,1,2462.8888888888887,0.3721743597428965,-0.9756704962449407,1873904.987654321,2110.0,9,3050.0,0.0,-2.0,278784.0,3050.0,2,0.0,0.0,-3.0,0.0,0.0,0,4513.0,0.0,-3.0,0.0,4513.0,1,65,0
100455,3249.304347826087,-0.4043646952782786,-0.643626263339903,2511388.3856332703,3320.0,23,0.0,0.0,-3.0,0.0,0.0,0,27,0.0,0.0,-3.0,0.0,0.0,0,2611.0,-0.6080793673827243,-1.3136985443827502,1053009.75,3142.0,8,13,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,0,266,40,0,2638.2608695652175,-0.0957278950707938,-1.0553269093630275,1887298.8884688092,3204.0,23,60,1801.0,0.0,-3.0,0.0,1801.0,1,0.0,0.0,-3.0,0.0,0.0,0,51,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,775,0.0,0.0,-3.0,0.0,0.0,0,2872.3,0.2952435366826516,-0.2524051897109967,1619549.81,3142.0,10,3225.5,0.0,-2.0,6909012.25,3225.5,2,597.0,0.0,-3.0,0.0,597.0,1,0.0,0.0,-3.0,0.0,0.0,0,49,0
100456,2614.4666666666667,0.6066277585704692,0.27378518254557926,1892153.7155555554,2417.0,15,0.0,0.0,-3.0,0.0,0.0,0,7,0.0,0.0,-3.0,0.0,0.0,0,3833.8571428571427,-0.6165275904380993,-0.5243255431218414,1992938.6938775505,3477.0,7,8,4357.0,0.0,-3.0,0.0,4357.0,1,0,3171.5,0.0,-2.0,227052.25,3171.5,2,14,271,41,0,3174.625,-0.09285871076472804,-1.1778072724344495,2634806.3177083335,3275.0,24,59,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,47,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,749,0.0,0.0,-3.0,0.0,0.0,0,3833.8571428571427,-0.6165275904380993,-0.5243255431218414,1992938.6938775505,3477.0,7,4405.333333333333,0.2992696001040978,-1.4999999999999998,1393582.888888889,4163.0,3,4405.333333333333,0.2992696001040978,-1.4999999999999998,1393582.888888889,4163.0,3,0.0,0.0,-3.0,0.0,0.0,0,53,0
100457,3167.3888888888887,-0.0053250976869730895,-1.0624859416980126,2575489.9043209874,3369.5,36,3935.0,0.0,-3.0,0.0,3935.0,1,7,0.0,0.0,-3.0,0.0,0.0,0,2307.6666666666665,0.3190124561022099,-1.4259873579335958,2904966.888888889,2167.0,9,8,4118.5,0.0,-2.0,1591382.25,4118.5,2,0,845.0,0.0,-3.0,0.0,845.0,1,0,225,41,0,2785.56,-0.09668735246228134,-1.6295938611378389,3506730.7264,3036.0,25,59,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,38,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,720,224.0,0.0,-3.0,0.0,224.0,1,2675.8,0.28320578203733104,-1.3637818453552781,3834169.5599999996,2219.5,10,4779.0,0.36476297482320164,-1.5,613262.0,4580.0,3,5822.0,0.0,-3.0,0.0,5822.0,1,0.0,0.0,-3.0,0.0,0.0,0,62,0
100458,3343.925925925926,-0.12980656569078458,-0.9944930795623743,2153486.9574759947,3184.0,27,0.0,0.0,-3.0,0.0,0.0,0,19,0.0,0.0,-3.0,0.0,0.0,0,2627.875,0.9037539865284039,-0.8338583037660694,3936899.359375,1918.5,8,27,2335.5,0.0,-2.0,131406.25,2335.5,2,0,667.0,0.0,-3.0,0.0,667.0,1,0,184,27,0,2942.5,0.5257599007935679,-1.313065382510626,3735897.85,2256.5,20,73,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,58,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,792,1076.5,0.0,-2.0,309692.25,1076.5,2,2717.1666666666665,0.8790856874162237,-0.8281868918785702,3564200.972222222,2139.0,12,2932.0,0.0,-3.0,0.0,2932.0,1,2932.0,0.0,-3.0,0.0,2932.0,1,2074.0,0.0,-3.0,0.0,2074.0,1,42,0
100459,3186.266666666667,-0.24436572830627556,-1.111886309828063,2901170.662222222,3377.5,30,0.0,0.0,-3.0,0.0,0.0,0,8,0.0,0.0,-3.0,0.0,0.0,0,2811.0,0.16118564898559462,-0.4638201572729832,1761330.2,2999.0,10,24,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,0,263,35,0,2630.848484848485,0.34477815031552167,-0.6681735366639701,1904656.9770431588,2177.0,33,65,3431.5,0.0,-2.0,1059870.25,3431.5,2,5306.0,0.0,-3.0,0.0,5306.0,1,45,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,844,0.0,0.0,-3.0,0.0,0.0,0,2811.0,0.16118564898559462,-0.4638201572729832,1761330.2,2999.0,10,3244.6666666666665,-0.3685464089058536,-1.5000000000000007,4469016.222222223,3788.0,3,2107.5,0.0,-2.0,2824080.25,2107.5,2,0.0,0.0,-3.0,0.0,0.0,0,55,0
100460,2966.0,-0.2786286720555825,-1.2107683358524095,3115016.1,3501.0,20,0.0,0.0,-3.0,0.0,0.0,0,24,0.0,0.0,-3.0,0.0,0.0,0,3444.4615384615386,0.4239034968457295,-1.4693166192787708,2732267.6331360945,2865.0,13,29,0.0,0.0,-3.0,0.0,0.0,0,0,4990.0,0.0,-3.0,0.0,4990.0,1,0,251,30,0,2979.5,0.41542327470798546,-0.6843893599320743,2637230.096153846,2671.0,26,70,4190.0,0.0,-3.0,0.0,4190.0,1,0.0,0.0,-3.0,0.0,0.0,0,44,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,752,0.0,0.0,-3.0,0.0,0.0,0,3258.8571428571427,0.4252373553485141,-1.3302668980160905,2984942.5510204076,2687.5,14,3155.0,0.0,-3.0,0.0,3155.0,1,3155.0,0.0,-3.0,0.0,3155.0,1,0.0,0.0,-3.0,0.0,0.0,0,56,0
100461,3254.8333333333335,-0.159627621839522,-0.9585039738511827,2876954.472222222,3194.0,12,0.0,0.0,-3.0,0.0,0.0,0,16,1068.0,0.0,-3.0,0.0,1068.0,1,2820.4545454545455,0.3158057438151898,-1.5896271880327704,3213998.7933884296,2103.0,11,25,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,0,306,40,0,2950.3928571428573,0.03841781540607834,-1.5097759408681546,3014847.381377551,2700.5,28,60,4819.0,0.0,-3.0,0.0,4819.0,1,0.0,0.0,-3.0,0.0,0.0,0,37,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,739,0.0,0.0,-3.0,0.0,0.0,0,2801.6153846153848,0.32665232811605777,-1.5093811338666199,2921427.9289940824,2103.0,13,2298.0,0.0,-2.0,1512900.0,2298.0,2,2298.0,0.0,-2.0,1512900.0,2298.0,2,0.0,0.0,-3.0,0.0,0.0,0,63,0
100462,2845.823529411765,0.12954710941079084,-1.1321802932821805,2719418.380622837,2603.0,17,0.0,0.0,-3.0,0.0,0.0,0,32,0.0,0.0,-3.0,0.0,0.0,0,3365.2,0.2636336542876081,-0.6893434377821603,593438.96,3414.0,5,61,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,5,190,32,0,3321.7,-0.3019054955675125,-1.0612606052257196,2646078.71,3614.5,20,68,1225.0,0.0,-3.0,0.0,1225.0,1,0.0,0.0,-3.0,0.0,0.0,0,57,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,947,2255.0,0.0,-3.0,0.0,2255.0,1,2833.285714285714,-0.2232836352842403,-0.5690999566208075,1260049.06122449,3020.0,7,0.0,0.0,-3.0,0.0,0.0,0,5547.0,0.0,-3.0,0.0,5547.0,1,0.0,0.0,-3.0,0.0,0.0,0,43,0
100463,2792.740740740741,0.10128902751049655,-1.1220004474713325,2778641.00685871,2742.0,27,0.0,0.0,-3.0,0.0,0.0,0,15,0.0,0.0,-3.0,0.0,0.0,0,3895.0,-0.02332330220108665,-1.5,595422.0,3907.0,3,32,2245.5,-0.42864635911438503,-1.0068060783813224,551112.75,2357.0,4,0,0.0,0.0,-3.0,0.0,0.0,0,5,216,32,0,3245.5714285714284,-0.25761451779793926,-1.4966194783707234,3661930.816326531,3472.5,14,68,3698.0,0.0,-3.0,0.0,3698.0,1,463.0,0.0,-3.0,0.0,463.0,1,58,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,753,0.0,0.0,-3.0,0.0,0.0,0,3505.75,0.1865520421016939,-1.430555494735448,901113.1875,3425.5,4,4550.0,0.0,-3.0,0.0,4550.0,1,0.0,0.0,-3.0,0.0,0.0,0,2338.0,0.0,-3.0,0.0,2338.0,1,42,0
100464,3168.56,-0.010995057558413528,-1.4439109702591675,3228005.6864,3502.0,25,4885.0,0.0,-3.0,0.0,4885.0,1,3,0.0,0.0,-3.0,0.0,0.0,0,2540.3333333333335,0.632489259506211,-0.9948799809060356,2808613.5555555555,1643.0,9,11,3288.0,0.0,-2.0,394384.0,3288.0,2,0,0.0,0.0,-3.0,0.0,0.0,0,10,155,39,0,2473.32,0.31443180209776445,-1.0243435484913475,2527444.7776,2516.0,25,61,4367.5,0.0,-2.0,95790.25,4367.5,2,0.0,0.0,-3.0,0.0,0.0,0,38,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,703,0.0,0.0,-3.0,0.0,0.0,0,2562.6,0.6232335171563688,-0.8159535984588056,2532214.44,2203.0,10,3258.25,-0.2605389331765829,-1.6484527988168962,3324480.6875,3597.5,4,1523.5,0.0,-2.0,618582.25,1523.5,2,2763.0,0.0,-3.0,0.0,2763.0,1,62,0
100465,3005.230769230769,0.010595688749669737,-1.3894572229690245,3192040.0236686394,3115.5,26,0.0,0.0,-3.0,0.0,0.0,0,26,0.0,0.0,-3.0,0.0,0.0,0,2598.5714285714284,-0.473108584596384,-0.26802578164125057,1535535.1020408163,2973.0,7,44,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,14,288,32,0,2696.777777777778,-0.032652060117928296,-0.7520500094125753,2048344.8395061728,3000.0,18,68,660.0,0.0,-3.0,0.0,660.0,1,0.0,0.0,-3.0,0.0,0.0,0,62,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,726,253.0,0.0,-3.0,0.0,253.0,1,3236.818181818182,-0.18024717684865968,-0.5273951457118518,2275069.9669421483,3029.0,11,2649.6666666666665,-0.6945477976408392,-1.4999999999999998,1669480.222222222,3462.0,3,2649.6666666666665,-0.6945477976408392,-1.4999999999999998,1669480.222222222,3462.0,3,5788.0,0.0,-3.0,0.0,5788.0,1,38,0
100466,2880.4848484848485,0.06793672247314296,-1.2041537179915567,3065024.552800735,2911.0,33,0.0,0.0,-3.0,0.0,0.0,0,18,0.0,0.0,-3.0,0.0,0.0,0,2810.285714285714,-0.6909849850917555,-0.29383280452718585,1620082.2040816327,2719.0,7,23,3030.0,0.0,-2.0,4592449.0,3030.0,2,0,0.0,0.0,-3.0,0.0,0.0,0,3,227,30,0,2691.5,0.2177262635942584,-0.983653478118053,2843188.25,2657.5,18,70,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,46,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,839,0.0,0.0,-3.0,0.0,0.0,0,3421.0,-0.31911928003652235,-0.5640253533860737,2581130.222222222,3359.0,9,2327.0,-0.6590367673581449,-1.4999999999999998,877960.6666666666,2843.0,3,2327.0,-0.6590367673581449,-1.4999999999999998,877960.6666666666,2843.0,3,0.0,0.0,-3.0,0.0,0.0,0,54,0
100467,2906.633333333333,0.09693859059366926,-1.6090887505956666,4216310.032222223,2928.0,30,3274.0,0.0,-3.0,0.0,3274.0,1,10,0.0,0.0,-3.0,0.0,0.0,0,1068.75,0.3369723147099877,-0.9936944077982002,265478.6875,1009.5,4,20,5169.5,0.0,-2.0,83232.25,5169.5,2,0,0.0,0.0,-3.0,0.0,0.0,0,18,254,32,0,2216.9565217391305,0.45597401239725505,-1.128777246876476,2614570.1285444237,1850.0,23,68,4083.0,0.0,-3.0,0.0,4083.0,1,0.0,0.0,-3.0,0.0,0.0,0,41,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,953,0.0,0.0,-3.0,0.0,0.0,0,2320.8333333333335,0.47406799851153664,-0.7595388061619532,2237113.4722222225,2334.5,6,3274.0,0.0,-3.0,0.0,3274.0,1,0.0,0.0,-3.0,0.0,0.0,0,4981.0,0.0,-3.0,0.0,4981.0,1,59,0
100468,3500.4210526315787,-0.26036595190353623,-1.1944061081197845,3164499.0858725766,3728.0,19,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,2536.3333333333335,0.5352564990464351,-1.4920948940299614,2547048.0555555555,1717.5,12,7,5554.0,0.0,-3.0,0.0,5554.0,1,0,2316.5,0.0,-2.0,84390.25,2316.5,2,5,334,45,0,2647.5862068965516,0.5899387950681696,-1.1057677195098612,2725893.00118906,1824.0,29,55,4374.0,0.0,-3.0,0.0,4374.0,1,1909.0,0.0,-3.0,0.0,1909.0,1,48,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,679,0.0,0.0,-3.0,0.0,0.0,0,2843.5,0.3236643115962346,-1.5323870349539392,2909050.25,2157.0,14,4615.666666666667,0.010045965422311951,-1.5000000000000004,299720.22222222225,4612.0,3,4615.666666666667,0.010045965422311951,-1.5000000000000004,299720.22222222225,4612.0,3,0.0,0.0,-3.0,0.0,0.0,0,52,0
100469,2554.46875,0.2602861460663999,-1.269386810186075,2576849.6865234375,2513.5,32,0.0,0.0,-3.0,0.0,0.0,0,27,0.0,0.0,-3.0,0.0,0.0,0,3508.5555555555557,-0.4261737856195434,-0.7237481802289558,2674176.9135802467,4109.0,9,27,3181.0,0.0,-3.0,0.0,3181.0,1,0,5266.0,0.0,-3.0,0.0,5266.0,1,2,302,37,0,3597.24,-0.2327710632504442,-0.8123950573143439,2702428.1823999994,3389.0,25,63,3017.0,0.0,-2.0,494209.0,3017.0,2,0.0,0.0,-3.0,0.0,0.0,0,48,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,602,353.0,0.0,-3.0,0.0,353.0,1,3485.9,-0.4044751395431616,-0.5053485803081608,2411378.69,3695.5,10,3908.6666666666665,-0.4783763414577132,-1.500000000000001,755416.888888889,4210.0,3,4500.0,0.0,-2.0,84100.0,4500.0,2,3282.0,0.0,-3.0,0.0,3282.0,1,52,0
100470,2682.909090909091,0.31342669109976795,-1.513732691251859,4073955.961432507,1958.0,33,0.0,0.0,-3.0,0.0,0.0,0,19,0.0,0.0,-3.0,0.0,0.0,0,3389.6,0.17460319498668508,-0.8362663766053293,151090.63999999998,3322.0,5,7,1642.0,0.0,-3.0,0.0,1642.0,1,0,0.0,0.0,-3.0,0.0,0.0,0,10,248,28,0,3560.8,0.43795216050412594,-0.25681465656745717,1452084.2600000002,3397.0,20,72,2262.0,0.0,-2.0,176400.0,2262.0,2,0.0,0.0,-3.0,0.0,0.0,0,42,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,825,3238.0,0.0,-3.0,0.0,3238.0,1,3212.0,-0.241036296179121,-0.8179274314909826,283617.6666666667,3280.0,6,3756.6666666666665,-0.49413990353886456,-1.5000000000000002,3705129.5555555555,4451.0,3,2790.5,0.0,-2.0,2757260.25,2790.5,2,0.0,0.0,-3.0,0.0,0.0,0,58,0
100471,3326.0476190476193,-0.14864289661807992,-0.20299928707622383,1997639.8072562362,3339.5,42,0.0,0.0,-3.0,0.0,0.0,0,8,0.0,0.0,-3.0,0.0,0.0,0,3191.6,-0.2780736258589141,-1.776502069256112,2882117.44,3902.0,5,57,4364.0,0.0,-3.0,0.0,4364.0,1,0,5340.0,0.0,-3.0,0.0,5340.0,1,0,281,36,0,3414.3809523809523,-0.4388859743151447,-1.3033240285088523,2491475.950113379,3902.0,21,64,2711.0,0.0,-3.0,0.0,2711.0,1,0.0,0.0,-3.0,0.0,0.0,0,69,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,740,0.0,0.0,-3.0,0.0,0.0,0,3191.6,-0.2780736258589141,-1.776502069256112,2882117.44,3902.0,5,3497.25,-0.5930144019169932,-0.9462082288527109,3971504.1875,3916.0,4,3497.25,-0.5930144019169932,-0.9462082288527109,3971504.1875,3916.0,4,0.0,0.0,-3.0,0.0,0.0,0,31,0
100472,3212.6666666666665,0.03633480399881206,-1.0064689411230519,1983407.174603175,3247.0,21,1321.0,0.0,-3.0,0.0,1321.0,1,6,0.0,0.0,-3.0,0.0,0.0,0,3735.5,-0.07866170165995451,-1.5586530003781647,3394181.9166666665,3782.5,6,21,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,1,239,32,0,3160.0476190476193,0.4622166964060686,-1.070617094217822,2464451.3786848076,2890.0,21,68,773.0,0.0,-3.0,0.0,773.0,1,0.0,0.0,-3.0,0.0,0.0,0,41,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,831,1155.0,0.0,-3.0,0.0,1155.0,1,3819.1111111111113,-0.06480872721520878,-1.3702478626603272,2807899.654320988,3545.0,9,3443.3333333333335,-0.24306400699728933,-1.5000000000000004,2669797.5555555555,3713.0,3,3713.0,0.0,-3.0,0.0,3713.0,1,5705.0,0.0,-3.0,0.0,5705.0,1,59,0
100473,3581.7727272727275,-0.4871370993646404,-1.151891099189469,3151007.5392561983,4210.5,22,0.0,0.0,-3.0,0.0,0.0,0,13,0.0,0.0,-3.0,0.0,0.0,0,2782.125,0.9829831465063432,0.1974294234187366,1419244.359375,2407.0,8,30,2598.5,0.45342193754026844,-1.417424682627036,4630304.75,2012.0,4,0,2386.0,0.0,-3.0,0.0,2386.0,1,0,258,38,0,2776.0,0.23758105060992338,-0.7215922431027857,2467401.4285714286,2540.0,21,62,4214.0,0.0,-3.0,0.0,4214.0,1,0.0,0.0,-3.0,0.0,0.0,0,63,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,675,0.0,0.0,-3.0,0.0,0.0,0,3144.4,0.7693313711395308,-0.51350078748681,2012288.64,2700.0,10,1310.0,0.0,-3.0,0.0,1310.0,1,0.0,0.0,-3.0,0.0,0.0,0,5920.0,0.0,-3.0,0.0,5920.0,1,37,0
100474,3284.259259259259,-0.25169989636517276,-0.6668816497857346,1666312.1179698217,3374.0,27,0.0,0.0,-3.0,0.0,0.0,0,8,0.0,0.0,-3.0,0.0,0.0,0,2719.5555555555557,0.3765523375367051,-1.530098545239329,4359233.580246914,1960.0,9,3,4163.0,0.0,-3.0,0.0,4163.0,1,0,0.0,0.0,-3.0,0.0,0.0,0,5,216,34,0,2599.4444444444443,0.4986557513410247,-0.5282869904328833,2543733.3580246917,2830.0,18,66,2418.0,0.0,-3.0,0.0,2418.0,1,5254.0,0.0,-3.0,0.0,5254.0,1,41,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,736,2125.75,0.8149990404262168,-0.9153620644808451,3101327.1875,1559.5,4,2703.3636363636365,0.41233666208313347,-1.3173999167030426,3709747.6859504133,1960.0,11,2583.0,0.0,-2.0,246016.0,2583.0,2,3897.0,0.0,-2.0,669124.0,3897.0,2,0.0,0.0,-3.0,0.0,0.0,0,59,0
100475,2433.03125,0.11310437085068485,-1.075557103926237,2419387.1552734375,2347.0,32,0.0,0.0,-3.0,0.0,0.0,0,18,0.0,0.0,-3.0,0.0,0.0,0,2286.0,0.20619635386947807,-1.5924819780896395,2223514.3333333335,2107.0,6,33,3900.0,-0.03207592715687861,-1.5,1713464.6666666667,3928.0,3,0,0.0,0.0,-3.0,0.0,0.0,0,0,288,37,0,2589.1666666666665,0.30046749791287247,-1.1719183174439323,2509447.9722222225,2742.0,24,63,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,56,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,786,0.0,0.0,-3.0,0.0,0.0,0,2291.8888888888887,0.10890994875102733,-1.5634640112737006,2240347.87654321,2384.0,9,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,3246.0,0.0,-2.0,743044.0,3246.0,2,44,0
